justice	0
minister	0
.	0
A	0
leading	0
group	0
of	0
American	COU
pediatricians	0
says	0
some	0
children	0
with	0
high	0
cholesterol	0
should	0
take	0
cholesterol	0
lowering	0
medications	0
.	0
Some	0
doctors	0
criticize	0
the	0
recommendation	0
.	0
Other	0
support	0
it	0
.	0
There	0
is	0
no	0
doubt	0
,	0
it	0
has	0
stirred	0
up	0
a	0
furious	0
debate	0
.	0
VOA	ORG
's	0
Carol	0
Pearson	0
reports	0
.	0
Gunmen	0
in	0
Nigeria	COU
have	0
killed	0
at	0
least	0
five	0
police	0
officers	0
in	0
an	0
attack	0
on	0
a	0
police	0
station	0
in	0
the	0
restive	0
southern	0
oil	0
region	0
early	0
this	0
morning	0
Sunday	0
.	0
Police	0
spokeswoman	0
Ireju	0
Bares	0
said	0
the	0
unidentified	0
gunmen	0
also	0
stole	0
arms	0
and	0
ammunition	0
from	0
the	0
station	0
at	0
Bonny	CIT
in	0
the	0
southern	0
Nigerian	COU
state	0
of	0
Rivers	COU
.	0
This	0
year	0
,	0
the	0
price	0
of	0
oil	0
has	0
soared	0
,	0
in	0
recent	0
weeks	0
reaching	0
a	0
new	0
high	0
of	0
$	0
135	0
a	0
barrel	0
.	0
This	0
has	0
sparked	0
protests	0
in	0
many	0
countries	0
,	0
including	0
Britain	COU
,	0
where	0
truck	0
drivers	0
recently	0
blocked	0
roads	0
in	0
several	0
cities	0
to	0
protest	0
the	0
price	0
of	0
fuel	0
.	0
For	0
some	0
,	0
the	0
high	0
cost	0
of	0
fuel	0
has	0
prompted	0
more	0
creativity	0
.	0
A	0
growing	0
number	0
of	0
motorists	0
are	0
making	0
their	0
own	0
bio-diesel	0
with	0
recycled	0
cooking	0
oil	0
.	0
It	0
's	0
only	0
cheaper	0
,	0
but	0
greener	0
too	0
.	0
Catherine	0
Drew	0
visited	0
a	0
course	0
near	0
Oxford	CIT
,	0
England	COU
to	0
see	0
how	0
it	0
is	0
done	0
.	0
Shuttle	0
astronauts	0
are	0
more	0
than	0
half	0
way	0
through	0
a	0
record	0
sixteen	0
day	0
construction	0
mission	0
to	0
the	0
International	0
Space	0
Station	0
.	0
Endeavor	0
is	0
docked	0
for	0
the	0
International	0
Space	0
Station	0
,	0
where	0
it	0
will	0
remain	0
until	0
next	0
Wednesday	0
when	0
unhitches	0
for	0
the	0
return	0
to	0
earth	0
.	0
VOA	ORG
's	0
Paul	0
Sisco	0
has	0
today	0
's	0
mission	0
update	0
.	0
A	0
bad	0
economy	0
can	0
impact	0
people	0
's	0
health	0
as	0
well	0
as	0
their	0
wealth	0
.	0
Carol	PER
Pearson	PER
reports	0
on	0
the	0
impact	0
plunging	0
stock	0
markets	0
are	0
having	0
on	0
Americans	COU
.	0
Pakistani	COU
officials	0
say	0
security	0
forces	0
have	0
killed	0
at	0
least	0
23	0
militants	0
in	0
fighting	0
that	0
took	0
place	0
during	0
a	0
search	0
operation	0
in	0
the	0
country	0
's	0
northwest	0
.	0
The	0
clash	0
took	0
place	0
in	0
Khyber	COU
Pakhtunkhwa	COU
province	0
on	0
Tuesday	0
,	0
a	0
day	0
after	0
militants	0
launched	0
a	0
suicide	0
bomb	0
attack	0
near	0
a	0
paramilitary	0
base	0
,	0
killing	0
one	0
soldier	0
.	0
Officials	0
say	0
Tuesday	0
's	0
gunbattle	0
began	0
when	0
militants	0
opened	0
fire	0
on	0
troops	0
searching	0
the	0
area	0
.	0
Pakistan	COU
's	0
military	0
carried	0
out	0
a	0
major	0
offensive	0
against	0
the	0
Taliban	ORG
in	0
Lower	COU
Dir	COU
and	0
neighboring	0
Swat	COU
Valley	COU
last	0
year	0
.	0
New	COU
Zealand	COU
occupied	0
the	0
German	COU
protectorate	COU
of	COU
Western	COU
Samoa	COU
at	0
the	0
outbreak	0
of	0
World	0
War	0
I	0
in	0
1914	0
.	0
It	0
continued	0
to	0
administer	0
the	0
islands	NAT
as	0
a	0
mandate	0
and	0
then	0
as	0
a	0
trust	0
territory	0
until	0
1962	0
,	0
when	0
the	0
islands	NAT
became	0
the	0
first	0
Polynesian	NAT
nation	0
to	0
reestablish	0
independence	0
in	0
the	0
20th	0
century	0
.	0
The	0
country	0
dropped	0
the	0
"	0
Western	0
"	0
from	0
its	0
name	0
in	0
1997	0
.	0
The	ORG
U.S.	ORG
military	ORG
in	0
Afghanistan	COU
says	0
a	0
U.S.	COU
Marine	0
and	0
an	0
American	COU
solider	0
were	0
killed	0
in	0
separate	0
insurgent	0
attacks	0
Monday	0
.	0
The	0
military	0
says	0
the	0
marine	0
was	0
killed	0
when	0
suspected	0
Taleban	ORG
insurgents	0
fired	0
rocket-propelled	0
grenades	0
and	0
mortars	0
at	0
a	0
U.S.	COU
base	0
near	0
the	0
eastern	0
city	0
of	0
Asadabad	CIT
.	0
The	0
military	0
says	0
the	0
solider	0
was	0
killed	0
when	0
his	0
unit	0
came	0
under	0
similar	0
attack	0
near	0
the	0
southern	0
city	0
of	0
Kandahar	CIT
.	0
The	0
attacks	0
occured	0
just	0
a	0
week	0
after	0
Afghanistan	COU
held	0
landmark	0
general	0
elections	0
.	0
The	0
election	0
took	0
place	0
without	0
any	0
major	0
violence	0
despite	0
Taleban	ORG
threats	0
to	0
disrupt	0
the	0
vote	0
.	0
Iraqi	COU
medical	0
officials	0
say	0
seven	0
people	0
have	0
been	0
killed	0
in	0
fresh	0
clashes	0
between	0
Shi'ite	0
fighters	0
and	0
U.S.	COU
forces	0
in	0
Baghdad	CIT
's	0
Shi'ite	0
stronghold	0
of	0
Sadr	CIT
City	CIT
.	0
At	0
least	0
20	0
other	0
people	0
were	0
wounded	0
in	0
Thursday	0
's	0
fighting	0
.	0
U.S.	COU
and	0
Iraqi	COU
forces	0
have	0
fought	0
fierce	0
battles	0
in	0
Sadr	CIT
City	CIT
against	0
Shi'ite	0
militiamen	0
loyal	0
to	0
radical	0
cleric	0
Moqtada	PER
al-Sadr	PER
for	0
the	0
past	0
month	0
.	0
Tony	PER
Blair	PER
,	0
left	0
,	0
and	0
George	PER
W.	PER
Bush	PER
President	PER
Bush	PER
will	0
sign	0
a	0
condolence	0
book	0
for	0
the	0
victims	0
of	0
the	0
London	CIT
bombings	0
Friday	0
at	0
the	0
British	ORG
embassy	ORG
in	ORG
Washington	ORG
.	0
President	PER
Bush	PER
is	0
now	0
en	0
route	0
to	0
Washington	CIT
from	0
the	0
Group	ORG
of	ORG
Eight	ORG
summit	0
in	0
Scotland	COU
.	0
Mr.	PER
Bush	PER
expressed	0
condolences	0
Thursday	0
outside	0
the	0
summit	0
meetings	0
,	0
saying	0
the	0
war	0
on	0
terror	0
continues	0
.	0
He	0
pledged	0
that	0
the	0
perpetrators	0
of	0
the	0
London	CIT
attacks	0
will	0
be	0
brought	0
to	0
justice	0
.	0
World	0
oil	0
prices	0
hit	0
new	0
record	0
highs	0
Wednesday	0
,	0
as	0
experts	0
worried	0
about	0
production	0
problems	0
that	0
could	0
disrupt	0
output	0
.	0
Those	0
concerns	0
include	0
refinery	0
breakdowns	0
and	0
a	0
worse-than-usual	0
hurricane	0
season	0
that	0
could	0
threaten	0
vital	0
offshore	0
wells	0
.	0
The	0
production	0
problems	0
come	0
as	0
traders	0
say	0
there	0
is	0
robust	0
demand	0
for	0
oil	0
from	0
growing	0
economies	0
.	0
In	0
New	COU
York	COU
,	0
the	0
price	0
of	0
crude	0
oil	0
for	0
September	0
delivery	0
went	0
as	0
high	0
as	0
$	0
62.47	0
a	0
barrel	0
.	0
London	CIT
's	0
benchmark	0
Brent	0
contract	0
also	0
hit	0
a	0
new	0
record	0
high	0
of	0
$	0
61.25.	0
Ukrainian	0
President	PER
Victor	PER
Yushchenko	PER
says	0
his	0
nation	0
is	0
obliged	0
to	0
prevent	0
crimes	0
against	0
humanity	0
.	0
President	PER
Yushchenko	PER
told	0
the	0
United	ORG
Nations	ORG
General	ORG
Assembly	ORG
Thursday	0
that	0
Ukraine	COU
lost	0
10	0
million	0
lives	0
during	0
the	0
era	0
of	0
Soviet	0
dictator	0
Josef	PER
Stalin	PER
.	0
He	0
said	0
he	0
wanted	0
the	0
world	0
to	0
be	0
aware	0
of	0
such	0
brutality	0
.	0
Mr.	PER
Yushchenko	PER
said	0
Ukraine	COU
is	0
an	0
active	0
member	0
in	0
the	0
fight	0
against	0
terrorism	0
and	0
is	0
committed	0
to	0
controlling	0
nuclear	0
proliferation	0
.	0
He	0
said	0
the	0
country	0
has	0
developed	0
what	0
he	0
called	0
a	0
road	0
map	0
to	0
bring	0
Ukraine	COU
closer	0
to	0
a	0
united	0
Europe	COU
and	0
integration	0
into	0
the	0
international	0
economy	0
.	0
This	0
uninhabited	0
island	NAT
was	0
claimed	0
by	0
the	0
US	COU
in	0
1857	0
for	0
its	0
guano	0
.	0
Mining	0
took	0
place	0
between	0
1865	0
and	0
1898	0
.	0
The	0
lighthouse	0
,	0
built	0
in	0
1917	0
,	0
was	0
shut	0
down	0
in	0
1996	0
and	0
administration	ORG
of	0
Navassa	COU
Island	COU
transferred	0
from	0
the	0
Coast	ORG
Guard	ORG
to	0
the	0
Department	ORG
of	ORG
the	ORG
Interior	ORG
.	0
A	0
1998	0
scientific	0
expedition	0
to	0
the	0
island	NAT
described	0
it	0
as	0
a	0
unique	0
preserve	0
of	0
Caribbean	COU
biodiversity	0
;	0
the	0
following	0
year	0
it	0
became	0
a	0
National	0
Wildlife	0
Refuge	0
and	0
annual	0
scientific	0
expeditions	0
have	0
continued	0
.	0
Two	0
American	COU
journalists	0
have	0
been	0
reunited	0
with	0
their	0
families	0
after	0
being	0
released	0
from	0
detention	0
in	0
North	COU
Korea	COU
.	0
The	0
two	0
were	0
freed	0
after	0
a	0
diplomatic	0
trip	0
to	0
Pyongyang	CIT
by	0
former	0
president	PER
Bill	PER
Clinton	PER
.	0
In	0
an	0
interview	0
with	0
VOA	ENT
Senior	0
Correspondent	0
André	0
de	0
Nesnera	0
,	0
former	0
U.S.	COU
Ambassador	0
to	0
the	0
United	ORG
Nations	ORG
John	PER
Bolton	PER
talks	0
about	0
Bill	PER
Clinton	PER
’s	0
trip	0
and	0
the	0
issue	0
of	0
North	COU
Korea	COU
’s	0
nuclear	0
ambitions	0
.	0
Nigerian	ORG
government	ORG
officials	0
say	0
former	0
Liberian	COU
leader	0
and	0
war	0
crimes	0
suspect	0
Charles	PER
Taylor	PER
has	0
disappeared	0
from	0
the	0
house	0
where	0
he	0
was	0
living	0
in	0
exile	0
in	0
Nigeria	COU
.	0
They	0
say	0
Taylor	PER
left	0
his	0
villa	0
in	0
the	0
southern	0
town	0
of	0
Calabar	CIT
Monday	0
night	0
.	0
His	0
disappearance	0
came	0
just	0
after	0
the	0
Nigerian	ORG
government	ORG
said	0
they	0
were	0
willing	0
to	0
allow	0
Liberia	COU
to	0
arrest	0
Taylor	PER
.	0
The	0
United	ORG
Nations	ORG
war	ORG
crimes	ORG
tribunal	ORG
for	ORG
Sierra	ORG
Leone	ORG
had	0
asked	0
for	0
his	0
arrest	0
on	0
charges	0
of	0
rape	0
and	0
torture	0
related	0
to	0
his	0
rule	0
in	0
Liberia	COU
and	0
a	0
civil	0
war	0
in	0
neighboring	0
Sierra	COU
Leone	COU
.	0
The	ORG
U.S.	ORG
Defense	ORG
Department	ORG
says	0
U.S.	COU
and	0
North	COU
Korean	COU
officials	0
have	0
reached	0
agreement	0
on	0
a	0
framework	0
to	0
recover	0
the	0
remains	0
of	0
American	COU
servicmen	0
missing	0
from	0
the	0
Korean	COU
War	0
.	0
Two	0
days	0
of	0
talks	0
in	0
Bangkok	CIT
were	0
led	0
by	0
U.S.	PER
Deputy	PER
Assistant	PER
Secretary	PER
of	PER
Defense	PER
Jerry	PER
Jennings	PER
.	0
The	0
agreement	0
reached	0
Thursday	0
will	0
mark	0
the	0
10th	0
consecutive	0
year	0
that	0
U.S.	COU
specialists	0
have	0
carried	0
out	0
remains	0
recovery	0
missions	0
in	0
North	COU
Korea	COU
.	0
The	0
remains	0
of	0
more	0
than	0
200	0
soldiers	0
have	0
been	0
recovered	0
since	0
1996	0
.	0
Of	0
the	0
88,000	0
Americans	0
missing	0
from	0
all	0
conflicts	0
,	0
more	0
than	0
8,100	0
are	0
from	0
the	0
Korean	COU
War	0
.	0
Lucayan	CIT
Indians	0
inhabited	0
the	0
islands	NAT
when	0
Christopher	PER
COLUMBUS	PER
first	0
set	0
foot	0
in	0
the	0
New	NAT
World	NAT
on	0
San	CIT
Salvador	CIT
in	0
1492	0
.	0
British	COU
settlement	0
of	0
the	0
islands	NAT
began	0
in	0
1647	0
;	0
the	0
islands	NAT
became	0
a	0
colony	0
in	0
1783	0
.	0
Since	0
attaining	0
independence	0
from	0
the	0
UK	COU
in	0
1973	0
,	0
The	COU
Bahamas	COU
has	0
prospered	0
through	0
tourism	0
and	0
international	0
banking	0
and	0
investment	0
management	0
.	0
Because	0
of	0
its	0
geography	0
,	0
the	0
country	0
is	0
a	0
major	0
transshipment	0
point	0
for	0
illegal	0
drugs	0
,	0
particularly	0
shipments	0
to	0
the	COU
US	COU
and	0
Europe	COU
,	0
and	0
its	0
territory	0
is	0
used	0
for	0
smuggling	0
illegal	0
migrants	0
into	0
the	COU
US	COU
.	0
Authorities	0
in	0
Haiti	COU
have	0
killed	0
at	0
least	0
one	0
person	0
during	0
a	0
protest	0
by	0
supporters	0
of	0
ousted	0
former	PER
President	PER
Jean-Bertrand	PER
Aristide	PER
.	0
Thousands	0
of	0
protesters	0
marched	0
in	0
the	0
Bel-air	COU
section	COU
of	0
Port-au-Prince	CIT
to	0
demand	0
the	0
return	0
Mr.	PER
Aristide	PER
,	0
who	0
has	0
been	0
in	0
exile	0
in	0
South	COU
Africa	COU
since	0
last	0
February	0
.	0
Authorities	0
opened	0
fire	0
on	0
the	0
crowd	0
as	0
they	0
entered	0
an	0
intersection	0
in	0
Bel-	COU
air	COU
.	0
Few	0
other	0
details	0
were	0
given	0
.	0
Violence	0
in	0
Port-au-Prince	CIT
's	0
pro-Aristide	0
slums	0
has	0
killed	0
more	0
than	0
200	0
people	0
in	0
the	0
last	0
four	0
months	0
.	0
Sinbad	PER
is	0
alive	0
and	0
well	0
.	0
The	0
50-year-old	0
actor-comedian	0
says	0
he	0
"	0
rose	0
from	0
the	0
dead	0
"	0
last	0
week	0
,	0
after	0
Wikipedia	ORG
mistakenly	0
proclaimed	0
his	0
demise	0
.	0
An	0
editor	0
on	0
the	0
vast	0
Internet	0
site	0
posted	0
that	0
Sinbad	PER
had	0
succumbed	0
to	0
a	0
heart	0
attack	0
.	0
Email	0
links	0
of	0
the	0
erroneous	0
page	0
were	0
forwarded	0
nationwide	0
before	0
other	0
members	0
of	0
the	0
Wikipedia	ORG
community	0
corrected	0
the	0
mistake	0
.	0
Sinbad	PER
,	0
whose	0
real	0
name	0
is	0
David	PER
Adkins	PER
,	0
says	0
he	0
's	0
not	0
upset	0
at	0
the	0
error	0
-	0
although	0
he	0
would	0
n't	0
mind	0
an	0
apology	0
from	0
Wikipedia	ORG
headquarters	0
in	0
St.	CIT
Petersburg	CIT
,	0
Florida	COU
.	0
France	COU
's	0
minister	0
of	0
education	0
says	0
the	0
government	0
has	0
prepared	0
lessons	0
that	0
could	0
be	0
broadcast	0
on	0
television	0
and	0
radio	0
in	0
case	0
schools	0
are	0
shut	0
down	0
by	0
outbreaks	0
of	0
swine	ANI
flu	0
.	0
The	0
minister	0
,	0
Luc	PER
Chatel	PER
,	0
announced	0
Wednesday	0
that	0
the	0
lessons	0
were	0
prepared	0
by	0
distance	0
learning	0
authorities	0
.	0
He	0
said	0
that	0
no	0
closures	0
are	0
currently	0
scheduled	0
,	0
but	0
flu-related	0
changes	0
will	0
be	0
handled	0
on	0
a	0
case-by-case	0
basis	0
.	0
Uruguay	COU
's	0
economy	0
is	0
characterized	0
by	0
an	0
export-oriented	0
agricultural	0
sector	0
,	0
a	0
well-educated	0
work	0
force	0
,	0
and	0
high	0
levels	0
of	0
social	0
spending	0
.	0
Following	0
financial	0
difficulties	0
in	0
the	0
late	0
1990s	0
and	0
early	0
2000s	0
,	0
economic	0
growth	0
for	0
Uruguay	COU
averaged	0
8	0
%	0
annually	0
during	0
the	0
period	0
2004-08	0
.	0
The	0
2008-09	0
global	0
financial	0
crisis	0
put	0
a	0
brake	0
on	0
Uruguay	COU
's	0
vigorous	0
growth	0
,	0
which	0
decelerated	0
to	0
2.9	0
%	0
in	0
2009	0
.	0
Nevertheless	0
,	0
the	0
country	0
managed	0
to	0
avoid	0
a	0
recession	0
and	0
keep	0
positive	0
growth	0
rates	0
,	0
mainly	0
through	0
higher	0
public	0
expenditure	0
and	0
investment	0
,	0
and	0
GDP	0
growth	0
exceeded	0
8	0
%	0
in	0
2010	0
.	0
At	0
least	0
35,000	0
people	0
have	0
rallied	0
in	0
Pakistan	COU
's	0
largest	0
city	0
,	0
Karachi	CIT
,	0
to	0
protest	0
controversial	0
cartoons	0
depicting	0
the	0
Prophet	0
Muhammad	PER
.	0
Shouting	0
anti-American	0
and	0
anti-European	0
slogans	0
,	0
the	0
demonstrators	0
marched	0
through	0
the	0
city	0
to	0
denounce	0
the	0
cartoons	0
,	0
first	0
published	0
in	0
Denmark	COU
last	0
September	0
.	0
A	0
coalition	0
of	0
radical	0
Islamic	0
groups	0
which	0
opposes	0
President	0
Pervez	PER
Musharraf	PER
's	0
support	0
for	0
the	0
U.S.-led	0
war	0
on	0
terror	0
organized	0
Sunday	0
's	0
rally	0
.	0
Hundreds	0
of	0
riot	0
police	0
closely	0
watched	0
the	0
gathering	0
but	0
no	0
violence	0
was	0
reported	0
.	0
Some	0
protests	0
in	0
Pakistan	COU
have	0
turned	0
deadly	0
and	0
at	0
least	0
five	0
people	0
died	0
in	0
rioting	0
last	0
month	0
.	0
Several	0
people	0
were	0
killed	0
in	0
a	0
bombing	0
Friday	0
,	0
in	0
northwest	COU
Pakistan	COU
's	0
restive	0
Swat	COU
Valley	COU
.	0
A	0
former	0
provincial	PER
minister	PER
Asfandyar	PER
Amerzeb	PER
was	0
among	0
those	0
killed	0
when	0
a	0
remote	0
control	0
bomb	0
exploded	0
as	0
his	0
car	0
passed	0
.	0
It	0
is	0
not	0
clear	0
if	0
it	0
this	0
is	0
the	0
same	0
incident	0
that	0
claimed	0
lives	0
of	0
supporters	0
of	0
Pakistani	PER
President	PER
Pervez	PER
Musharraf	PER
's	0
party	0
,	0
as	0
reported	0
earlier	0
.	0
Pakistani	ORG
troops	ORG
have	0
been	0
battling	0
militants	0
in	0
Swat	COU
since	0
July	0
,	0
when	0
a	0
radical	0
cleric	0
called	0
for	0
a	0
holy	0
war	0
against	0
the	0
government	ORG
.	0
Soldiers	0
recently	0
ejected	0
militants	0
from	0
territory	0
they	0
had	0
seized	0
in	0
the	0
area	0
.	0
Zimbabwe	COU
marks	0
25	0
years	0
of	0
independence	0
from	0
Britain	COU
Monday	0
amid	0
opposition	0
claims	0
that	0
the	0
country	0
's	0
economy	0
has	0
not	0
done	0
well	0
during	0
those	0
years	0
.	0
Officials	0
said	0
leaders	0
of	0
neighboring	0
Democratic	COU
Republic	COU
of	COU
Congo	COU
,	0
Tanzania	COU
,	0
Namibia	COU
,	0
Angola	COU
,	0
Mozambique	COU
and	0
Botswana	COU
are	0
attending	0
the	0
anniversary	0
celebrations	0
.	0
President	PER
Robert	PER
Mugabe	PER
,	0
who	0
has	0
led	0
the	0
country	0
since	0
independence	0
,	0
is	0
scheduled	0
to	0
give	0
a	0
speech	0
extolling	0
the	0
country	0
's	0
achievements	0
.	0
But	0
opposition	0
groups	0
are	0
saying	0
that	0
the	0
country	0
is	0
worse	0
off	0
today	0
than	0
when	0
it	0
gained	0
independence	0
25	0
years	0
ago	0
.	0
British	COU
Prime	PER
Minister	PER
Tony	PER
Blair	PER
says	0
it	0
is	0
a	0
"	0
complete	0
obscenity	0
"	0
for	0
terrorists	0
to	0
try	0
to	0
justify	0
their	0
actions	0
.	0
Mr.	PER
Blair	PER
was	0
referring	0
to	0
a	0
videotape	0
aired	0
Thursday	0
of	0
al-Qaida	ORG
's	0
second	0
in	0
command	0
,	0
Ayman	PER
al-Zawahiri	PER
,	0
who	0
said	0
Britain	COU
and	0
the	0
United	COU
States	COU
would	0
face	0
more	0
deaths	0
unless	0
they	0
pull	0
out	0
of	0
Iraq	COU
.	0
The	0
prime	0
minister	0
charged	0
that	0
those	0
responsible	0
for	0
the	0
video	0
support	0
the	0
killing	0
of	0
innocent	0
people	0
in	0
Iraq	COU
,	0
Afghanistan	COU
and	0
anywhere	0
that	0
people	0
want	0
to	0
live	0
under	0
the	0
rules	0
of	0
democracy	0
.	0
The	0
al-Zawahiri	0
video	0
aired	0
on	0
the	0
Arab	0
satellite	0
channel	0
al-Jazeera	ENT
.	0
A	0
well-known	0
U.S.	COU
consumer	0
group	0
is	0
calling	0
for	0
a	0
ban	0
on	0
some	0
of	0
the	0
most	0
widely-used	0
dyes	0
in	0
food	0
products	0
sold	0
in	0
the	0
United	COU
States	COU
and	0
elsewhere	0
.	0
The	0
Center	ORG
for	ORG
Science	ORG
in	ORG
the	ORG
Public	ORG
Interest	ORG
says	0
there	0
is	0
evidence	0
that	0
these	0
dyes	0
are	0
harmful	0
for	0
children	0
.	0
VOA	ENT
's	0
Carol	0
Pearson	0
has	0
more	0
.	0
Formerly	0
the	0
British	COU
protectorate	ORG
of	ORG
Bechuanaland	ORG
,	0
Botswana	COU
adopted	0
its	0
new	0
name	0
upon	0
independence	0
in	0
1966	0
.	0
Four	0
decades	0
of	0
uninterrupted	0
civilian	0
leadership	0
,	0
progressive	0
social	0
policies	0
,	0
and	0
significant	0
capital	0
investment	0
have	0
created	0
one	0
of	0
the	0
most	0
dynamic	0
economies	0
in	0
Africa	COU
.	0
Mineral	0
extraction	0
,	0
principally	0
diamond	0
mining	0
,	0
dominates	0
economic	0
activity	0
,	0
though	0
tourism	0
is	0
a	0
growing	0
sector	0
due	0
to	0
the	0
country	0
's	0
conservation	0
practices	0
and	0
extensive	0
nature	0
preserves	0
.	0
Botswana	COU
has	0
one	0
of	0
the	0
world	0
's	0
highest	0
known	0
rates	0
of	0
HIV/AIDS	0
infection	0
,	0
but	0
also	0
one	0
of	0
Africa	COU
's	0
most	0
progressive	0
and	0
comprehensive	0
programs	0
for	0
dealing	0
with	0
the	0
disease	0
.	0
Police	0
in	0
Sri	COU
Lanka	COU
say	0
300	0
prisoners	0
took	0
advantage	0
of	0
Sunday	0
's	0
massive	0
earthquake	0
to	0
make	0
their	0
escape	0
from	0
a	0
high-security	0
jail	0
.	0
Authorities	0
say	0
the	0
inmates	0
fled	0
after	0
a	0
tidal	0
wave	0
caused	0
by	0
the	0
quake	0
destroyed	0
their	0
prison	0
,	0
a	0
16th	0
century	0
Dutch-built	0
fort	0
in	0
a	0
southern	0
coastal	0
town	0
Matara	CIT
.	0
Reuters	ORG
news	ORG
agency	ORG
reports	0
a	0
similar	0
prison	0
break	0
in	0
Indonesia	COU
's	0
Aceh	COU
province	0
.	0
Police	0
there	0
say	0
200	0
prisoners	0
fled	0
after	0
a	0
tsunami	0
destroyed	0
the	0
walls	0
of	0
the	0
facility	0
.	0
Sheriff	0
's	0
investigators	0
have	0
conducted	0
a	0
search	0
of	0
Michael	PER
Jackson	PER
's	0
Neverland	ENT
Ranch	ENT
in	0
California	COU
.	0
California	COU
authorities	0
filed	0
child	0
molestation	0
charges	0
against	0
the	0
pop	0
music	0
star	0
in	0
December	0
2003	0
.	0
The	0
charges	0
involve	0
an	0
unidentified	0
child	0
under	0
the	0
age	0
of	0
14	0
.	0
A	0
sheriff	0
's	0
spokesman	0
confirmed	0
Friday	0
's	0
search	0
,	0
but	0
declined	0
to	0
give	0
any	0
further	0
details	0
.	0
Jackson	PER
's	0
Neverland	ENT
Ranch	ENT
is	0
a	0
theme-park-like	0
estate	0
about	0
160	0
kilometers	0
northwest	0
of	0
Los	CIT
Angeles	CIT
.	0
Michael	PER
Jackson	PER
has	0
pleaded	0
not	0
guilty	0
to	0
child	0
molestation	0
,	0
conspiracy	0
and	0
administering	0
an	0
intoxicating	0
agent	0
.	0
His	0
trial	0
is	0
scheduled	0
to	0
being	0
January	0
31	0
.	0
The	ORG
UN	ORG
Security	ORG
Council	ORG
unanimously	0
adopted	0
two	0
resolutions	0
Thursday	0
—	0
one	0
on	0
the	0
DRC	COU
and	0
the	0
other	0
on	0
Somalia	COU
.	0
The	ORG
Security	ORG
Council	ORG
has	0
voted	0
in	0
favor	0
of	0
sending	0
an	0
additional	0
3,000	0
troops	0
to	0
DRC	COU
to	0
beef	0
up	0
MONUC	ORG
,	0
the	0
UN	0
mission	0
there	0
.	0
It	0
also	0
approved	0
giving	0
the	0
sanctions	0
committee	0
authority	0
to	0
impose	0
sanctions	0
against	0
those	0
who	0
impede	0
the	0
peace	0
process	0
in	0
Somalia	COU
,	0
hinder	0
humanitarian	0
aid	0
efforts	0
and	0
violate	0
the	0
arms	0
embargo	0
.	0
Iraqi	0
officials	0
say	0
two	0
car	0
bombs	0
in	0
the	0
Shi'ite	ORG
holy	0
city	0
of	0
Karbala	CIT
have	0
killed	0
at	0
least	0
five	0
people	0
and	0
wounded	0
about	0
55	0
.	0
Police	ORG
say	0
the	0
first	0
bomb	0
exploded	0
Monday	0
near	0
the	0
Imam	ORG
Hussein	PER
shrine	0
,	0
a	0
holy	0
site	0
for	0
Shi'ite	ORG
Muslims	ORG
.	0
Officials	ORG
say	0
a	0
second	0
blast	0
went	0
off	0
minutes	0
later	0
in	0
the	0
vicinity	0
,	0
near	0
a	0
provincial	0
office	0
.	0
Iraqi	0
officials	0
say	0
a	0
suicide	0
bomber	0
has	0
killed	0
three	0
people	0
and	0
wounded	0
at	0
least	0
10	0
others	0
in	0
central	0
Baghdad	CIT
.	0
Officials	ORG
say	0
the	0
bomber	0
targeted	0
a	0
police	ORG
unit	0
Wednesday	0
in	0
the	0
Karradah	0
neighborhood	0
.	0
Also	0
Wednesday	0
,	0
two	0
Iraqi	0
policemen	0
were	0
killed	0
by	0
a	0
suicide	0
bomber	0
in	0
the	0
northern	0
city	0
,	0
Mosul	CIT
.	0
Violence	0
in	0
Iraq	COU
has	0
dropped	0
sharply	0
over	0
the	0
past	0
year	0
,	0
but	0
the	0
security	0
situation	0
remains	0
fragile	0
.	0
The	ORG
U.S.	ORG
military	ORG
has	0
been	0
transferring	0
security	0
responsibilities	0
to	0
the	0
Iraqi	ORG
government	ORG
,	0
with	0
U.S.	ORG
forces	ORG
scheduled	0
to	0
withdraw	0
from	0
the	0
country	0
by	0
2011	0
.	0
The	0
rising	0
cost	0
of	0
food	0
is	0
becoming	0
a	0
big	0
concern	0
around	0
the	0
world	0
.	0
Many	0
countries	0
from	0
Ghana	COU
to	0
Mexico	COU
have	0
started	0
reducing	0
tariffs	0
and	0
taxes	0
on	0
food	0
.	0
And	0
the	ORG
World	ORG
Food	ORG
Program	ORG
has	0
requested	0
more	0
than	0
$	0
700	0
million	0
from	0
the	ORG
international	ORG
community	0
to	0
help	0
meet	0
basic	0
food	0
needs	0
in	0
developing	0
countries	0
.	0
But	0
even	0
consumers	0
in	0
developed	0
nations	0
are	0
having	0
trouble	0
with	0
the	0
high	0
cost	0
of	0
food	0
.	0
Experts	0
say	0
a	0
few	0
simple	0
tips	0
can	0
help	0
consumers	0
anyplace	0
maximize	0
the	0
money	0
they	0
spend	0
on	0
food	0
.	0
VOA	ENT
's	0
Mil	0
Arcega	0
reports	0
.	0
In	0
many	0
rural	0
areas	0
of	0
North	COU
America	COU
,	0
cowboy	0
churches	0
are	0
attracting	0
people	0
that	0
might	0
shy	0
away	0
from	0
traditional	0
Christian	ORG
churches	0
.	0
These	0
religious	0
gatherings	0
are	0
generally	0
held	0
during	0
the	0
week	0
and	0
feature	0
